main_category,sub_category,job_name,job_area,job_company,job_industry,job_finance,job_scale,job_welfare,salary_range,salary_type,job_experience,job_education,job_tag_list,search_keyword,create_time,,,,
产品,产品经理,家居产品经理（跨境电商业务）,杭州·西湖区·西溪,双易进出口,进出口贸易,不需要融资,100-499人,餐补，带薪年假，交通补助，定期体检，五险一金,18-25K,NULL,3-5年,本科,"其他方向,电商产品,亚马逊 产品经理",saas,2025/1/20,,,,
产品,产品经理,小程序产品经理（近地铁）,杭州·萧山区·萧山经济开发区,问到科技,运营商/增值服务,天使轮,20-99人,有无线网，全勤奖，加班补助，团建聚餐，五险，零食下午茶，员工旅游，年终奖，绩效奖金，生日福利，保底工资，底薪加提成，节日福利，通讯补贴,10-15K,NULL,3-5年,学历不限,"小程序/H5产品,C端产品,抖音、快手、微信",saas,2025/1/20,,,,
产品,产品经理,工业互联网产品经理,杭州·西湖区·西溪,晶立方,计算机软件,20-99人,NULL,团建聚餐，餐补，节日福利，生日福利，五险一金，带薪年假，年终奖，定期体检,15-30K,13薪,5-10年,本科,"中后台产品,区块链产品,ERP产品/软件产品,物联网产品",saas,2025/1/20,,,,
产品,产品经理,工业产品经理,杭州·西湖区·西溪,晶立方,计算机软件,20-99人,NULL,带薪年假，餐补，年终奖，五险一金，节日福利，生日福利，定期体检，团建聚餐,15-30K,13薪,5-10年,本科,,saas,2025/1/20,,,,
产品,产品经理,工业产品经理,杭州·余杭区·仓前,杭州字节方舟科技...,互联网,不需要融资,100-499人,交通补助，员工旅游，生日福利，团建聚餐，零食下午茶，股票期权，定期体检，带薪年假，绩效奖金，年终奖，节日福利，五险一金，意外险，餐补,25-40K,15薪,3-5年,本科,"C端产品,用户/功能产品",saas,2025/1/20,,,,
产品,产品经理,工程机器人产品经理,杭州·滨江区·长河,网易,互联网,已上市,10000人以上,包吃，补充医疗保险，定期体检，节日福利，年终奖，全勤奖，免费班车，带薪年假，五险一金,18-25K,16薪,经验不限,本科,"B端产品,用户/功能产品,商业产品,AI产品,物联网产品,,,",saas,2025/1/20,,,,
产品,产品经理,市域社会治理产品经理,杭州·滨江区·浦沿,浙江大华,互联网,已上市,10000人以上,免费班车，住房免息贷款，补充医疗保险，年终奖，包吃，加班补助，通讯补贴，定期体检，餐补，带薪年假，五险一金，员工旅游，节日福利，交通补助,20-40K,15薪,5-10年,本科,"产品设计,需求分析,数据分析,产品规划,产品团队管理,,,",saas,2025/1/20,,,,
产品,产品经理,平台产品经理（教育）,杭州·拱墅区·沈半路沿线,本体教育科技,计算机软件,未融资,0-20人,餐补，五险一金，有无线网,15-25K,NULL,5-10年,本科,"B端产品,G端产品/政务产品,数据产品",saas,2025/1/20,,,,
产品,产品经理,广告产品经理（SaaS）（MJ001448）,杭州·拱墅区·和睦,钛动科技,互联网,B轮,500-999人,股票期权，定期体检，年终奖，交通补助，全勤奖，零食下午茶，带薪年假，节日福利，五险一金,25-50K,15薪,5-10年,本科,"B端产品,数据产品,广告,营销,Martech",saas,2025/1/20,,,,
产品,产品经理,开放平台产品经理,杭州·西湖区·西溪,有赞,互联网,已上市,1000-9999人,股票期权，带薪年假，免费班车，通讯补贴，零食下午茶，节日福利，定期体检，交通补助，年终奖，五险一金，员工旅游,20-40K,15薪,经验不限,本科,B端产品,saas,2025/1/20,,,,
产品,产品经理,急招！产品经理+英语+技术背景,杭州·西湖区·西溪,武汉佰钧成技术,计算机软件,不需要融资,1000-9999人,补充医疗保险，定期体检，带薪年假，节日福利，五险一金,12-14K,NULL,1-3年,本科,"B端产品,其他方向,云计算产品,ERP产品/软件产品,,",saas,2025/1/20,,,,
产品,产品经理,技术vp,杭州·临平区·九堡,璞睿科技,医疗健康,A轮,100-499人,节日福利，五险一金，餐补，股票期权，加班补助，带薪年假，年终奖，零食下午茶,50-70K,NULL,10年以上,硕士,"B端产品,数据产品,中后台产品,AI产品",saas,2025/1/20,,,,
产品,产品经理,搜索策略产品经理,杭州·余杭区·仓前,阿里巴巴集团,互联网,已上市,10000人以上,免费班车，补充医疗保险，交通补助，股票期权，五险一金，员工旅游，节日福利，年终奖，餐补，零食下午茶,25-50K,16薪,3-5年,本科,"C端产品,数据产品,策略产品",saas,2025/1/20,,,,
产品,产品经理,支付产品经理-线下支付,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,交通补助，股票期权，员工旅游，零食下午茶，五险一金，免费班车，全勤奖，通讯补贴，住房补贴，带薪年假，包吃，节日福利，年终奖，加班补助，餐补，定期体检,28-45K,16薪,3-5年,本科,"金融产品,软硬一体产品,支付全链路,终端产品,支付",saas,2025/1/20,,,,
产品,产品经理,支付结算总监,杭州·钱塘区·乔司,杭州市钱塘区岩浆...,互联网,20-99人,NULL,,20-30K,NULL,3-5年,本科,移动端产品,saas,2025/1/20,,,,
产品,产品经理,政务产品经理,杭州·滨江区·西兴,大篆数字科技,计算机软件,不需要融资,20-99人,员工旅游，五险一金，节日福利，高温补贴，带薪年假，零食下午茶，股票期权，年终奖,15-22K,NULL,10年以上,本科,"B端产品,G端产品/政务产品,数据产品,电商产品,AI产品,",saas,2025/1/20,,,,
产品,产品经理,教研产品经理,杭州·滨江区·西兴,英语趣配音,在线教育,不需要融资,20-99人,节日福利，股票期权，节假日加班费，法定节假日三薪，年终奖，绩效奖金，生日福利，五险一金，员工旅游，零食下午茶，夜班补助，团建聚餐，带薪年假，高温补贴，孝顺基金,15-30K,NULL,3-5年,本科,"C端产品,AI产品,社交产品",saas,2025/1/20,,,,
产品,产品经理,教研产品经理/英语教育产品/双休,杭州·滨江区·长河,英语趣配音,在线教育,不需要融资,20-99人,孝顺基金，生日福利，高温补贴，节日福利，夜班补助，员工旅游，五险一金，股票期权，零食下午茶，节假日加班费，带薪年假，绩效奖金，法定节假日三薪，团建聚餐，年终奖,20-30K,NULL,5-10年,本科,"C端产品,AI产品,英语,社交产品",saas,2025/1/20,,,,
产品,产品经理,数字化产品经理,杭州·滨江区·长河,浙江大华,计算机软件,已上市,1000-9999人,五险一金，补充医疗保险，带薪年假，节日福利，股票期权，年终奖，餐补，通讯补贴，住房补贴，交通补助，定期体检，员工旅游,15-25K,NULL,5-10年,本科,"用户/功能产品,商业产品,AI产品",saas,2025/1/20,,,,
产品,产品经理,数字营销产品经理,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,员工旅游，节日福利，全勤奖，定期体检，住房补贴，意外险，节假日加班费，加班补助，带薪年假，团建聚餐，五险一金，包吃，年终奖，股票期权，免费班车，餐补，绩效奖金，交通补助，补充医疗保险，通讯补贴,25-50K,NULL,3-5年,本科,"B端产品,C端产品,直播/视频产品,电商产品,AI产品,,",saas,2025/1/20,,,,
产品,产品经理,数字财税产品经理,杭州,税友集团,互联网,已上市,1000-9999人,年终奖，生日福利，高温补贴，团建聚餐，五险一金，带薪年假，餐补，补充医疗保险，定期体检，节假日加班费，节日福利，意外险,25-40K,14薪,5-10年,本科,"产品设计,市场调研,体验设计,数字化驱动,TOB,,",saas,2025/1/20,,,,
产品,产品经理,数据中台产品经理,杭州·余杭区·五常,同花顺,互联网,已上市,1000-9999人,定期体检，免费班车，节日福利，带薪年假，包吃，零食下午茶，年终奖，五险一金，股票期权，交通补助,20-40K,14薪,1-3年,硕士,"数据产品,中后台产品,用户/功能产品,AI产品,金融产品",saas,2025/1/20,,,,
产品,产品经理,数据智能经营高级产品专家,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,全勤奖，免费班车，住房补贴，定期体检，包吃，加班补助，零食下午茶，节日福利，带薪年假，员工旅游，年终奖，交通补助，五险一金，餐补，股票期权，通讯补贴,50-80K,16薪,5-10年,本科,"B端产品,数据产品,中后台产品,电商产品,AI产品,,,",saas,2025/1/20,,,,
产品,产品经理,数据智能经营高级产品专家-循环经济,杭州·西湖区·西湖,蚂蚁集团,互联网,D轮及以上,10000人以上,员工旅游，免费班车，通讯补贴，带薪年假，全勤奖，节日福利，股票期权，交通补助，住房补贴，餐补，零食下午茶，五险一金，包吃，年终奖，定期体检，加班补助,40-70K,16薪,5-10年,本科,"数据产品,B端产品,商业产品",saas,2025/1/20,,,,
产品,产品经理,文创产品策划,杭州·上城区·湖滨,心圣科技,其他行业,0-20人,NULL,员工旅游，餐补，年终奖，零食下午茶，股票期权，包吃，住房补贴，五险一金,10-15K,13薪,经验不限,本科,"市场调研,产品设计,需求分析,产品规划,用户研究,TO C,,",saas,2025/1/20,,,,
产品,产品经理,文创产品经理,杭州·拱墅区·三塘,拾易文化,文化艺术/娱乐,不需要融资,20-99人,年终奖，补充医疗保险,7-12K,NULL,1-3年,大专,文创产品，潮玩，二次元周边,saas,2025/1/20,,,,
产品,产品经理,新一代医用超声产品合伙人,杭州·西湖区·黄龙,浙大,学术/科研,未融资,20-99人,五险一金，通讯补贴，高温补贴，年终奖，餐补，交通补贴，定期体检,30-50K,NULL,5-10年,本科,医疗产品,saas,2025/1/20,,,,
产品,产品经理,新零售产品经理,杭州·余杭区·仓前,悦响健康,互联网,B轮,100-499人,定期体检，绩效奖金，节日福利，带薪年假，团建聚餐，股票期权，年终奖，员工旅游，五险一金,20-30K,NULL,5-10年,本科,"策略产品,商业产品,中台/后台产品",saas,2025/1/20,,,,
产品,产品经理,无人车产品经理,杭州·萧山区·奥体中心,浙江智港通科技,计算机软件,未融资,20-99人,带薪年假，高温补贴，五险一金，餐补，员工旅游，企业年金，生日福利，绩效奖金，年终奖，定期体检，补充医疗保险，节日福利,15-25K,16薪,3-5年,本科,"无人车,智能驾驶,路径优化",saas,2025/1/20,,,,
产品,产品经理,智慧城市-产品经理,杭州,浙江大华,互联网,已上市,10000人以上,五险一金，补充医疗保险，餐补，员工旅游，加班补助，带薪年假，住房免息贷款，年终奖，节日福利，定期体检，交通补助，包吃，免费班车，通讯补贴,19-35K,16薪,3-5年,本科,"产品设计,需求分析,数据分析,数据产品,Axure,Visio,",saas,2025/1/20,,,,
产品,产品经理,智慧校园产品岗（双休+五险一金）,杭州,巧智绘科技,互联网,天使轮,20-99人,绩效奖金，生日福利，团建聚餐，五险一金，带薪年假，加班补助，股票期权，节日福利，零食下午茶，年终奖,10-15K,14薪,3-5年,本科,"B端产品,G端产品/政务产品,智慧校园,AI产品,教育信息化,",saas,2025/1/20,,,,
产品,产品经理,智能硬件产品经理,杭州·余杭区·未来科技城,杭州贝塞尔,企业服务,未融资,20-99人,五险一金，年终奖，餐补,12-18K,NULL,3-5年,本科,"B端产品,C端产品,中后台产品,用户/功能产品,物联网产品,,",saas,2025/1/20,,,,
产品,产品经理,智能驾驶产品经理,杭州·滨江区·长河,虹软科技,计算机软件,已上市,500-999人,股票期权，餐补，定期体检，带薪年假，年终奖，节日福利，补充医疗保险，团建聚餐，五险一金，生日福利，高温补贴,200-300元/天,NULL,3天/周,3个月,AI产品,saas,2025/1/20,,,,
产品,产品经理,有赞门店业务零售SAAS产品（多平台）,杭州·西湖区·西溪,有赞,互联网,已上市,1000-9999人,定期体检，带薪年假，股票期权，零食下午茶，员工旅游，五险一金，免费班车，交通补助，节日福利，年终奖，通讯补贴,20-40K,NULL,5-10年,本科,"高级产品经理,B端产品",saas,2025/1/20,,,,
产品,产品经理,机器人 产品经理,杭州·余杭区·仓前,杭州骅羲智能科技,人工智能,未融资,20-99人,加班补助，节假日加班费，节日福利，零食下午茶，生日福利，股票期权，团建聚餐，定期体检，夜班补助，五险一金，年终奖,15-25K,15薪,经验不限,学历不限,"B端产品,C端产品,AI产品",saas,2025/1/20,,,,
产品,产品经理,机器人产品经理,杭州·上城区·笕桥,明沿科技,电子商务,0-20人,NULL,,15-20K,15薪,3-5年,本科,"移动端产品,B端产品,直播/视频产品",saas,2025/1/20,,,,
产品,产品经理,机器人产品经理,杭州·滨江区·长河,零跑科技,智能硬件,已上市,10000人以上,工资不打折，额外年休假，带薪年假，定期体检，五险一金，员工旅游，餐补，加班补助，年终奖，补充医疗保险,30-45K,14薪,5-10年,本科,"人型机器人,智能制造",saas,2025/1/20,,,,
产品,产品经理,机器视觉产品经理,杭州·萧山区·义蓬,盛景智能科技,智能硬件,A轮,100-499人,五险一金，节日福利，宿舍有空调，高温补贴，免费工装，生日福利，餐补，股票期权，年终奖，定期体检，免费班车,25-35K,14薪,3-5年,本科,"其他方向,其他行业,机器视觉,工业检测",saas,2025/1/20,,,,
产品,产品经理,标注平台产品经理,杭州·余杭区·仓前,阿里巴巴集团,互联网,已上市,10000人以上,股票期权，免费班车，五险一金，补充医疗保险，零食下午茶，年终奖，餐补，员工旅游，节日福利，交通补助,20-30K,16薪,1-3年,本科,"中台/后台产品,数据产品,AI产品,留学生优先,",saas,2025/1/20,,,,
产品,产品经理,模型记忆产品专家,杭州·西湖区·西溪,蚂蚁集团,互联网,D轮及以上,10000人以上,免费班车，餐补，员工旅游，包吃，住房补贴，交通补助，定期体检，零食下午茶，全勤奖，股票期权，节日福利，加班补助，年终奖，五险一金，通讯补贴，带薪年假,30-60K,16薪,5-10年,本科,"C端产品,商业产品,AI产品,大模型,记忆",saas,2025/1/20,,,,
